transaction_id,transaction_date,member_id,book_id,quantity,discount_percent,store_id
2143,2019-01-25,76,78,2,0,8
2144,2023-11-18,261,185,2,10,4
2145,2022-08-11,88,123,3,0,11
2146,2021-12-07,257,219,2,0,11
2147,2019-12-13,249,222,3,20,9
2148,2021-02-16,90,124,3,0,6
2149,2020-04-05,34,243,1,0,11
2150,2022-05-31,77,58,3,20,7
2151,2020-02-08,62,203,2,0,9
2152,2019-01-25,292,118,3,20,9
2153,2023-02-27,269,217,2,0,3
2154,2022-07-06,17,171,2,0,1
2155,2022-02-07,35,130,3,10,7
2156,2021-07-03,41,138,3,10,2
2157,2023-06-21,126,64,1,15,7
2158,2022-11-13,126,177,2,15,3
2159,2020-06-28,21,46,2,10,8
2160,2023-08-29,98,24,1,0,4
2161,2020-03-01,156,134,1,0,2
2162,2021-08-08,298,150,3,0,6
2163,2023-06-06,27,226,1,15,11
2164,2021-06-24,245,51,2,0,12
2165,2022-04-22,52,51,3,0,5
2166,2019-01-20,154,125,2,10,8
2167,2021-06-25,58,221,3,20,4
2168,2020-05-30,234,50,2,20,2
2169,2022-07-16,139,154,2,0,6
2170,2020-08-04,248,130,2,15,5
2171,2020-11-29,273,68,3,0,3
2172,2022-07-05,258,144,1,5,7
2173,2019-01-14,94,194,3,0,6
2174,2020-01-02,254,121,2,0,10
2175,2023-11-01,156,173,2,5,12
2176,2020-02-01,276,164,1,20,10
2177,2020-09-21,119,196,2,10,3
2178,2019-07-30,272,82,2,15,6
2179,2022-10-08,108,238,2,0,8
2180,2023-05-29,99,41,1,0,1
2181,2021-11-23,81,157,3,5,11
2182,2020-07-05,214,153,2,0,4
2183,2019-10-24,156,121,2,0,11
2184,2020-10-07,182,187,2,5,4
2185,2023-04-11,289,109,1,5,1
2186,2021-04-17,207,196,3,0,2
2187,2023-04-20,72,207,1,0,6
2188,2022-09-17,104,210,2,15,3
2189,2020-10-21,192,76,2,5,2
2190,2023-02-22,286,84,1,0,5
2191,2023-10-20,258,159,1,0,6
2192,2020-10-28,125,20,2,15,10
2193,2023-05-19,241,242,2,15,2
2194,2020-07-27,250,177,3,10,3
2195,2019-04-25,31,97,2,15,12
2196,2021-06-16,276,71,1,0,11
2197,2019-06-01,69,121,3,0,4
2198,2022-04-22,78,106,3,0,10
2199,2021-06-16,288,52,2,0,12
2200,2020-06-17,280,147,3,10,9
2201,2019-02-14,150,210,1,0,4
2202,2023-05-02,161,223,3,5,11
2203,2020-10-19,110,227,1,5,10
2204,2020-02-12,186,118,3,15,11
2205,2023-03-12,131,67,1,0,8
2206,2021-03-22,211,31,2,20,1
2207,2019-05-04,25,205,2,10,5
2208,2019-03-07,290,5,2,10,1
2209,2020-08-01,276,203,2,10,6
2210,2019-06-04,35,163,1,10,4
2211,2021-12-25,286,250,3,0,12
2212,2021-08-17,45,217,3,10,8
2213,2021-06-01,38,49,2,20,9
2214,2019-11-08,232,120,2,15,4
2215,2022-03-24,94,19,2,0,9
2216,2021-04-02,222,136,2,10,2
2217,2019-01-18,200,2,2,0,2
2218,2023-10-19,78,110,3,0,7
2219,2021-07-26,168,173,3,15,5
2220,2023-01-04,295,52,3,20,11
2221,2020-02-27,97,40,1,0,10
2222,2022-05-17,14,26,1,20,5
2223,2020-12-14,66,200,2,0,5
2224,2022-09-09,162,223,1,0,3
2225,2020-07-09,84,78,1,0,1
2226,2019-10-09,182,198,1,5,2
2227,2021-06-28,193,214,3,20,2
2228,2019-04-11,107,219,2,5,1
2229,2023-04-28,102,103,3,5,3
2230,2019-12-25,64,209,3,10,12
2231,2019-11-30,265,186,1,20,12
2232,2022-05-23,251,31,3,0,4
2233,2020-03-06,213,82,3,0,3
2234,2021-11-07,245,93,2,0,7
2235,2023-07-04,4,5,2,5,1
2236,2021-01-08,52,247,1,0,11
2237,2022-12-07,154,112,3,0,3
2238,2019-02-02,200,165,3,0,6
2239,2019-10-16,166,166,1,20,2
2240,2019-09-20,290,46,1,10,2
2241,2019-05-06,241,36,1,10,2
2242,2022-06-18,151,222,1,5,11
2243,2021-11-28,89,108,3,0,10
2244,2023-12-06,93,208,1,0,11
2245,2020-09-18,255,8,3,5,3
2246,2020-10-19,136,96,1,0,8
2247,2019-03-12,15,85,1,15,6
2248,2022-01-09,209,234,3,5,2
2249,2019-11-20,269,185,1,0,10
2250,2021-05-09,115,90,1,0,12
2251,2021-04-30,244,248,3,20,6
2252,2023-07-16,69,113,1,15,8
2253,2020-06-10,244,80,2,0,6
2254,2022-06-10,277,169,3,15,11
2255,2023-03-14,245,25,3,20,6
2256,2021-11-20,65,51,1,0,3
2257,2019-07-14,43,58,2,15,4
2258,2020-04-08,54,73,1,0,3
2259,2022-12-26,155,187,3,5,11
2260,2022-03-28,267,152,1,0,5
2261,2022-09-16,217,84,3,0,11
2262,2023-06-26,18,189,3,5,4
2263,2019-01-30,102,13,3,0,10
2264,2021-03-23,122,9,1,0,10
2265,2023-10-23,247,147,1,0,6
2266,2021-07-14,296,161,2,0,1
2267,2021-06-19,135,160,3,0,5
2268,2020-11-21,264,72,2,0,11
2269,2021-07-23,250,88,1,15,5
2270,2020-06-22,176,172,2,0,5
2271,2019-09-16,14,110,1,0,5
2272,2019-09-04,235,250,3,10,12
2273,2020-09-20,65,76,2,5,11
2274,2020-01-09,43,142,3,5,5
2275,2020-03-30,73,50,1,20,9
2276,2022-05-15,182,51,1,20,5
2277,2019-04-07,272,145,3,20,5
2278,2022-11-21,277,93,1,10,3
2279,2022-10-25,82,96,3,0,12
2280,2019-11-08,116,163,3,10,4
2281,2019-04-11,104,109,2,5,7
2282,2021-09-02,268,100,2,5,1
2283,2019-06-03,154,35,3,0,2
2284,2023-02-11,160,143,3,10,3
2285,2023-03-27,35,246,1,5,2
2286,2023-04-15,247,37,1,20,10
2287,2021-05-08,82,101,3,5,9
2288,2019-05-25,128,50,2,0,11
2289,2023-01-26,206,36,3,15,12
2290,2021-06-27,78,242,3,0,3
2291,2022-07-28,168,71,3,0,2
2292,2023-04-30,269,80,3,15,12
2293,2021-06-16,119,121,1,0,9
2294,2019-05-25,233,139,3,20,10
2295,2021-02-20,140,88,2,20,2
2296,2022-04-13,239,29,3,0,1
2297,2020-04-05,250,178,1,10,7
2298,2023-11-16,186,23,3,20,3
2299,2019-04-27,222,127,1,15,1
2300,2023-02-09,144,222,2,0,4
2301,2021-05-09,261,164,2,15,11
2302,2019-07-27,43,92,2,15,2
2303,2020-03-29,300,63,2,10,6
2304,2023-05-19,137,171,3,20,12
2305,2023-09-12,288,125,2,10,8
2306,2021-02-22,266,156,3,0,9
2307,2019-07-14,51,28,1,0,8
2308,2022-12-23,298,93,2,10,9
2309,2023-03-05,202,209,2,0,4
2310,2022-03-20,226,166,3,20,6
2311,2023-03-05,205,10,2,20,9
2312,2022-03-07,14,172,1,0,3
2313,2020-08-21,169,162,1,5,12
2314,2021-01-04,234,187,3,20,7
2315,2020-07-20,181,89,1,5,3
2316,2022-07-24,235,84,1,0,4
2317,2022-08-20,286,54,3,0,5
2318,2023-09-26,179,103,1,5,10
2319,2022-01-07,181,86,1,15,8
2320,2023-01-18,157,82,3,0,12
2321,2021-10-15,161,104,1,15,8
2322,2020-06-26,196,194,3,20,3
2323,2023-07-09,180,125,2,5,11
2324,2020-10-23,82,194,1,0,10
2325,2021-11-02,298,49,3,15,7
2326,2022-01-07,152,144,2,0,5
2327,2019-07-11,39,159,3,0,3
2328,2019-10-26,208,154,2,15,7
2329,2019-09-30,182,137,1,5,1
2330,2022-03-13,151,217,2,0,8
2331,2020-05-18,227,58,1,10,2
2332,2021-10-09,141,171,3,0,2
2333,2021-06-20,126,57,1,15,3
2334,2020-05-14,7,38,3,0,7
2335,2022-02-13,225,124,3,10,1
2336,2023-10-03,212,50,3,10,10
2337,2023-03-10,295,103,3,0,1
2338,2021-06-02,187,204,2,0,7
2339,2022-01-11,121,231,1,0,11
2340,2023-10-28,69,246,3,20,11
2341,2019-09-21,276,64,3,0,8
2342,2020-10-04,244,182,3,0,5
2343,2022-12-08,179,59,3,15,4
2344,2020-07-05,115,211,1,10,6
2345,2022-04-25,225,118,1,5,6
2346,2022-02-20,88,245,3,5,2
2347,2021-09-03,30,167,3,20,11
2348,2020-12-26,33,38,3,0,9
2349,2023-01-30,292,71,3,0,7
2350,2022-12-13,252,154,1,20,1
2351,2021-07-14,111,102,3,0,9
2352,2020-04-21,156,179,3,10,11
2353,2023-04-19,209,243,3,10,10
2354,2022-06-02,162,151,3,0,2
2355,2019-09-03,184,194,1,20,8
2356,2021-04-27,33,158,1,15,5
2357,2022-05-16,100,188,1,20,3
2358,2022-08-22,93,214,3,5,2
2359,2019-07-12,170,31,3,5,12
2360,2021-02-19,199,180,2,15,1
2361,2019-07-16,176,36,2,0,10
2362,2021-10-20,221,46,1,0,7
2363,2020-04-09,206,67,3,0,3
2364,2021-07-14,42,163,1,20,11
2365,2023-12-06,132,135,1,10,2
2366,2021-02-03,31,143,1,0,9
2367,2019-01-10,271,1,2,0,2
2368,2022-02-27,15,79,1,0,8
2369,2022-07-27,89,245,2,10,3
2370,2020-12-08,275,47,3,0,3
2371,2021-02-05,80,234,1,10,8
2372,2023-09-29,226,229,1,20,4
2373,2019-03-04,77,130,1,10,6
2374,2023-07-12,276,240,2,0,12
2375,2020-01-05,179,28,3,10,9
2376,2020-01-31,52,43,1,10,6
2377,2022-09-10,173,157,2,10,6
2378,2022-10-01,230,201,1,10,12
2379,2019-10-17,127,87,2,0,11
2380,2021-01-03,207,49,2,0,2
2381,2019-07-06,51,208,3,15,5
2382,2022-03-23,270,83,3,15,8
2383,2022-08-10,202,134,2,0,5
2384,2023-04-13,70,83,2,0,6
2385,2021-06-10,219,242,1,5,1
2386,2019-08-02,13,126,3,0,6
2387,2021-10-16,200,124,2,20,7
2388,2023-08-30,29,198,1,0,5
2389,2022-04-18,46,243,3,15,7
2390,2020-10-04,89,139,1,15,9
2391,2020-09-12,15,137,1,5,2
2392,2023-08-15,276,91,3,20,2
2393,2021-11-07,223,224,1,10,4
2394,2022-12-02,190,131,1,0,9
2395,2020-03-29,235,26,2,15,10
2396,2020-02-28,105,19,3,10,6
2397,2021-02-20,8,157,3,0,2
2398,2020-05-07,149,30,2,15,2
2399,2021-01-31,200,46,2,20,3
2400,2022-05-11,80,12,3,0,10
2401,2022-10-25,133,172,3,10,1
2402,2023-12-05,159,222,3,15,3
2403,2022-11-14,140,234,2,0,1
2404,2020-07-23,212,211,1,20,1
2405,2022-05-14,250,210,3,0,7
2406,2022-11-26,203,178,2,20,2
2407,2022-07-29,115,33,1,0,12
2408,2020-01-11,251,41,2,10,12
2409,2023-01-04,132,43,2,15,9
2410,2020-08-06,275,73,3,20,7
2411,2021-03-19,56,67,1,20,12
2412,2023-09-30,45,244,1,5,5
2413,2021-08-18,266,33,1,5,2
2414,2023-09-03,118,29,1,5,2
2415,2021-06-11,35,22,2,10,3
2416,2022-05-07,74,113,1,20,6
2417,2023-04-23,258,170,3,0,3
2418,2019-01-30,23,82,2,0,8
2419,2020-12-18,129,221,1,5,10
2420,2021-02-17,29,231,2,0,1
2421,2020-01-12,33,130,1,15,3
2422,2023-11-20,225,86,1,5,2
2423,2021-12-18,126,216,3,0,8
2424,2020-10-12,74,42,1,0,5
2425,2021-11-26,34,176,1,10,1
2426,2020-10-20,87,159,1,0,4
2427,2020-04-23,54,37,2,0,9
2428,2023-07-25,289,1,3,5,2
2429,2019-03-14,115,31,3,10,9
2430,2023-08-15,11,19,3,5,9
2431,2022-11-05,198,166,2,10,7
2432,2021-10-01,122,116,2,10,9
2433,2019-11-10,233,89,3,5,6
2434,2019-10-23,185,226,3,0,3
2435,2020-06-10,90,188,2,0,1
2436,2023-07-08,11,190,1,0,1
2437,2022-12-26,236,11,1,10,1
2438,2020-12-23,65,103,2,0,9
2439,2023-02-11,214,108,2,5,6
2440,2021-01-14,199,244,2,0,6
2441,2023-01-21,205,171,1,10,10
2442,2020-01-27,112,63,1,10,4
2443,2022-01-27,187,243,2,20,6
2444,2021-03-15,158,96,2,0,3
2445,2021-07-15,278,28,3,0,9
2446,2020-03-20,27,106,3,0,3
2447,2021-02-26,81,228,2,10,9
2448,2022-11-22,227,47,2,0,2
2449,2023-03-08,89,146,3,15,7
2450,2021-04-03,80,197,1,10,9
2451,2021-08-17,211,39,3,0,11
2452,2022-06-04,250,34,3,20,11
2453,2019-07-18,19,136,1,20,9
2454,2023-11-01,11,22,1,20,2
2455,2020-12-31,47,85,3,0,11
2456,2023-09-18,110,39,2,0,7
2457,2023-08-24,162,160,2,5,8
2458,2020-09-13,90,87,3,0,7
2459,2021-04-30,78,41,3,0,10
2460,2022-02-24,210,234,3,10,10
2461,2023-10-03,144,121,1,0,4
2462,2019-07-18,76,170,1,20,6
2463,2021-02-15,196,35,1,5,6
2464,2022-11-10,11,197,2,20,8
2465,2022-03-17,226,239,2,0,8
2466,2022-10-07,11,229,2,10,6
2467,2021-01-27,174,227,1,0,12
2468,2021-03-17,154,35,1,0,9
2469,2020-10-18,101,240,3,0,9
2470,2022-05-19,43,203,2,20,11
2471,2021-01-17,214,5,2,20,10
2472,2021-12-01,263,50,2,0,7
2473,2022-08-22,86,82,3,0,2
2474,2021-06-05,135,79,1,0,6
2475,2019-06-14,235,70,3,0,9
2476,2019-01-22,67,9,3,15,8
2477,2020-02-13,155,5,2,5,1
2478,2022-10-08,19,100,3,0,4
2479,2023-07-03,172,97,2,10,11
2480,2020-12-10,176,105,2,15,10
2481,2020-07-30,99,142,1,0,6
2482,2019-06-23,231,234,3,20,9
2483,2019-08-21,164,234,1,0,5
2484,2019-06-02,55,207,2,0,3
2485,2023-06-30,79,17,1,0,8
2486,2023-01-20,39,222,3,0,2
2487,2019-05-25,175,207,3,0,8
2488,2023-11-24,236,161,3,0,9
2489,2022-12-13,63,28,1,0,2
2490,2019-07-07,42,236,1,15,10
2491,2020-04-22,222,1,1,0,9
2492,2020-10-18,41,184,3,15,1
2493,2022-12-21,244,50,3,5,3
2494,2020-08-12,96,181,3,15,6
2495,2020-01-14,32,152,1,10,6
2496,2020-06-23,91,21,3,0,3
2497,2019-09-11,97,148,1,15,4
2498,2023-03-29,96,49,1,0,11
2499,2021-04-24,152,102,3,10,8
2500,2020-05-28,112,74,2,20,1
2501,2019-01-15,124,189,3,15,5
2502,2019-05-13,145,65,1,0,10
2503,2019-05-04,177,127,2,10,4
2504,2023-03-05,229,21,1,15,2
2505,2022-10-26,186,82,3,10,4
2506,2020-06-21,34,246,2,15,8
2507,2023-07-19,184,116,2,5,4
2508,2020-10-03,154,128,3,10,6
2509,2019-12-16,117,49,3,0,8
2510,2021-08-03,210,91,2,0,6
2511,2019-11-09,238,119,3,0,6
2512,2019-02-20,198,193,1,20,1
2513,2023-11-18,163,202,1,15,1
2514,2021-06-08,188,103,3,20,2
2515,2022-04-29,89,232,1,0,10
2516,2021-08-25,9,25,2,0,1
2517,2021-10-15,102,87,1,5,2
2518,2020-04-11,282,78,2,0,7
2519,2021-06-10,256,156,1,20,1
2520,2019-08-06,31,125,2,0,11
2521,2020-08-15,245,181,1,0,8
2522,2021-05-02,254,133,1,5,3
2523,2019-11-21,158,245,3,0,9
2524,2019-09-07,220,80,1,10,8
2525,2023-01-24,145,136,3,0,11
2526,2022-03-03,66,222,1,5,11
2527,2021-05-04,229,5,1,0,11
2528,2020-04-23,168,242,2,20,4
2529,2022-02-10,244,163,3,0,7
2530,2020-02-03,170,204,2,0,4
2531,2022-12-21,294,201,3,10,3
2532,2022-02-27,128,61,1,5,6
2533,2021-02-25,262,81,1,20,12
2534,2021-12-19,165,160,2,5,12
2535,2021-07-09,137,155,1,5,12
2536,2019-10-21,142,203,1,0,4
2537,2022-07-20,127,122,2,0,3
2538,2019-10-27,248,92,2,20,5
2539,2020-10-05,164,245,3,10,6
2540,2022-05-24,97,52,2,0,8
2541,2020-02-04,32,188,3,10,4
2542,2021-05-16,128,73,1,15,1
2543,2019-10-23,134,77,1,0,3
2544,2021-01-24,216,8,1,5,12
2545,2019-11-18,196,115,2,10,5
2546,2020-07-14,161,195,2,5,12
2547,2019-11-30,233,51,1,10,7
2548,2019-04-18,9,83,2,20,12
2549,2019-10-18,245,142,3,0,11
2550,2022-07-11,282,97,3,5,2
2551,2020-10-30,203,83,1,10,10
2552,2022-03-04,145,165,3,20,11
2553,2023-01-20,262,11,3,15,2
2554,2019-05-20,255,34,1,0,12
2555,2023-01-01,268,27,1,0,10
2556,2020-11-23,185,194,2,0,11
2557,2021-03-31,36,88,1,10,6
2558,2023-06-06,214,135,3,5,9
2559,2023-07-26,281,40,2,0,12
2560,2020-04-10,60,41,1,0,7
2561,2019-04-18,286,166,3,15,2
2562,2019-03-28,246,58,1,0,2
2563,2021-10-22,79,244,2,0,10
2564,2021-11-10,203,100,2,20,2
2565,2023-01-03,13,127,2,15,9
2566,2020-02-14,35,141,1,10,2
2567,2021-10-03,118,54,2,0,8
2568,2021-01-23,42,180,1,10,8
2569,2022-01-03,109,102,3,0,10
2570,2022-02-13,145,191,3,0,7
2571,2023-03-25,82,100,2,10,3
2572,2020-06-17,101,86,1,5,11
2573,2019-03-01,147,167,3,5,6
2574,2020-02-24,263,248,1,0,1
2575,2023-03-02,199,11,1,20,12
2576,2023-03-11,292,52,3,0,4
2577,2023-08-02,110,173,2,0,8
2578,2022-07-06,28,119,3,0,9
2579,2021-11-12,130,228,2,0,3
2580,2023-10-29,111,4,1,0,10
2581,2020-11-01,199,128,2,5,4
2582,2021-09-10,85,155,3,10,6
2583,2022-06-16,128,74,1,0,12
2584,2019-04-13,16,219,1,20,8
2585,2020-09-13,141,243,2,5,2
2586,2019-07-19,291,187,2,0,10
2587,2023-02-28,98,56,1,0,1
2588,2019-02-15,214,72,1,0,9
2589,2019-10-18,62,231,2,0,7
2590,2022-07-27,105,239,3,15,12
2591,2019-12-24,16,203,1,0,6
2592,2023-11-17,121,23,3,10,6
2593,2019-02-16,140,143,3,15,7
2594,2022-11-17,33,123,1,0,4
2595,2021-02-11,204,17,1,0,9
2596,2021-04-24,222,128,1,0,6
2597,2019-05-10,23,148,2,20,9
2598,2021-09-08,145,182,2,0,4
2599,2020-04-25,140,7,2,15,3
2600,2019-04-01,1,208,3,20,9
2601,2022-12-10,223,214,1,5,5
2602,2021-01-15,25,184,3,0,7
2603,2022-01-20,234,95,2,0,6
2604,2022-02-02,191,169,1,10,4
2605,2019-12-23,178,83,2,10,1
2606,2023-04-21,240,96,1,0,11
2607,2022-01-15,254,209,2,5,9
2608,2022-05-18,222,247,1,0,12
2609,2021-08-13,184,86,3,5,9
2610,2020-12-04,85,221,3,10,2
2611,2022-07-19,175,38,3,20,5
2612,2023-07-30,294,41,1,20,10
2613,2023-08-14,203,212,1,5,12
2614,2021-11-30,279,129,3,0,2
2615,2022-09-23,131,2,3,0,5
2616,2019-08-28,172,59,3,0,6
2617,2021-03-19,192,215,3,10,5
2618,2022-03-27,202,210,3,0,3
2619,2022-08-04,55,105,2,15,3
2620,2019-01-02,97,40,3,20,4
2621,2019-10-23,56,205,3,0,6
2622,2023-03-28,157,244,2,5,3
2623,2022-07-31,108,212,1,0,5
2624,2020-08-28,9,7,1,0,2
2625,2020-06-03,37,48,1,5,12
2626,2021-04-05,184,109,3,0,9
2627,2021-03-05,154,153,1,0,11
2628,2022-04-22,220,78,3,5,8
2629,2021-10-03,22,158,2,0,9
2630,2020-06-07,180,82,2,15,2
2631,2023-04-26,197,221,2,0,5
2632,2021-10-01,180,177,2,0,9
2633,2021-08-30,250,10,3,0,12
2634,2023-01-23,43,24,3,20,3
2635,2021-02-16,49,162,2,15,6
2636,2020-10-23,241,62,3,0,2
2637,2022-06-10,232,199,1,5,3
2638,2023-11-02,66,3,1,15,8
2639,2019-05-22,260,240,1,10,6
2640,2022-03-03,141,119,3,5,4
2641,2022-04-14,25,168,3,0,7
2642,2021-07-14,252,133,1,0,10
2643,2020-11-09,149,11,1,5,8
2644,2020-02-12,80,176,2,5,12
2645,2023-05-08,3,64,3,15,1
2646,2019-03-31,91,232,1,0,1
2647,2022-04-10,175,58,2,20,9
2648,2019-08-26,228,59,1,0,4
2649,2022-05-24,68,36,1,10,4
2650,2023-06-15,255,113,2,15,11
2651,2021-01-24,269,6,3,15,4
2652,2019-03-10,215,28,2,0,6
2653,2019-05-14,217,143,2,0,12
2654,2021-04-01,184,225,1,10,6
2655,2019-02-19,71,233,1,0,12
2656,2020-02-07,96,147,3,5,9
2657,2020-06-22,192,140,1,5,5
2658,2021-04-26,95,249,3,0,8
2659,2019-10-29,119,11,1,0,3
2660,2021-01-31,201,192,3,0,2
2661,2021-12-10,7,202,2,15,12
2662,2020-09-13,272,150,1,20,2
2663,2023-06-29,125,82,1,0,6
2664,2021-09-07,244,170,1,0,6
2665,2022-07-21,199,45,3,15,5
2666,2022-09-28,37,220,3,0,10
2667,2021-11-17,35,38,3,0,6
2668,2023-03-23,127,43,3,5,9
2669,2021-04-12,116,93,2,0,7
2670,2019-02-26,165,11,3,0,1
2671,2021-07-10,192,186,1,10,1
2672,2022-06-13,66,192,3,20,6
2673,2023-11-21,209,228,3,20,9
2674,2021-12-03,124,41,2,0,8
2675,2022-05-13,39,198,2,0,1
2676,2022-12-13,288,17,1,20,12
2677,2020-07-22,21,198,2,5,11
2678,2023-09-09,175,119,3,10,7
2679,2021-11-13,158,84,2,5,6
2680,2022-05-24,287,194,3,10,9
2681,2021-08-19,294,202,1,0,10
2682,2021-12-27,251,178,3,10,11
2683,2022-07-12,33,162,2,0,7
2684,2021-11-17,148,224,2,0,8
2685,2022-03-05,166,238,2,0,3
2686,2023-08-19,157,249,3,0,3
2687,2020-06-24,211,174,2,10,7
2688,2023-05-31,97,172,3,0,8
2689,2022-11-05,98,76,3,0,9
2690,2020-02-23,284,139,2,20,11
2691,2019-08-29,267,149,3,15,10
2692,2020-05-20,150,225,3,0,9
2693,2022-08-19,173,203,2,20,10
2694,2021-09-18,126,96,2,15,1
2695,2022-01-05,291,239,1,0,6
2696,2019-09-12,37,66,3,5,7
2697,2020-01-22,2,101,2,20,12
2698,2022-02-01,254,238,2,10,6
2699,2020-02-12,291,131,1,0,1
2700,2019-08-10,251,110,2,5,8
2701,2019-10-14,161,100,1,0,12
2702,2023-10-02,28,93,2,0,2
2703,2020-07-03,281,28,1,0,5
2704,2019-03-23,217,237,3,15,3
2705,2020-11-22,6,16,3,10,12
2706,2020-05-07,146,71,1,0,1
2707,2022-02-05,293,159,1,0,7
2708,2022-04-11,12,39,1,0,5
2709,2022-01-14,197,44,1,10,3
2710,2022-03-15,83,245,3,15,12
2711,2019-09-13,139,250,1,0,6
2712,2020-05-10,209,217,3,5,3
2713,2020-07-26,89,43,1,0,3
2714,2022-04-02,158,62,3,20,1
2715,2020-03-13,198,218,1,0,6
2716,2022-12-30,42,217,2,5,1
2717,2023-03-18,197,39,1,5,8
2718,2022-10-10,140,139,2,5,3
2719,2020-10-21,269,203,2,0,11
2720,2022-05-27,199,130,2,0,6
2721,2023-09-11,40,37,3,15,8
2722,2020-02-29,87,97,2,0,1
2723,2020-05-24,208,91,2,15,7
2724,2022-05-14,119,231,1,5,1
2725,2022-08-14,289,176,1,15,3
2726,2022-03-16,12,116,2,0,1
2727,2021-06-12,11,98,2,15,6
2728,2021-06-14,218,233,2,0,12
2729,2020-06-16,138,59,1,5,11
2730,2022-08-13,113,44,3,10,8
2731,2021-02-20,101,136,1,0,2
2732,2022-12-19,118,195,1,0,12
2733,2020-05-27,284,158,3,0,2
2734,2019-11-02,131,239,1,0,6
2735,2023-11-19,224,220,1,0,7
2736,2021-12-02,160,105,1,0,10
2737,2019-04-17,48,224,3,10,8
2738,2022-01-27,91,201,2,5,7
2739,2019-02-05,86,230,1,20,3
2740,2023-05-02,40,155,2,0,12
2741,2019-09-12,92,210,2,20,5
2742,2020-01-02,189,142,3,0,4
2743,2023-05-31,96,239,2,0,3
2744,2021-11-17,88,219,1,20,7
2745,2021-03-17,259,129,1,0,2
2746,2023-09-30,241,13,1,0,10
2747,2023-05-23,189,221,2,0,8
2748,2022-12-25,233,63,3,0,10
2749,2022-05-26,83,64,1,20,9
2750,2019-01-02,194,18,2,0,10
2751,2023-03-25,251,136,3,5,9
2752,2021-08-13,207,139,3,15,5
2753,2023-09-12,296,91,2,15,4
2754,2021-04-14,129,193,3,0,5
2755,2023-07-07,256,220,1,0,10
2756,2019-08-25,189,19,2,10,7
2757,2021-02-04,193,98,2,0,7
2758,2020-03-17,102,125,3,5,2
2759,2023-11-07,76,193,3,10,6
2760,2020-05-15,155,36,1,0,1
2761,2020-06-01,117,231,2,5,6
2762,2020-02-24,239,120,1,5,11
2763,2019-10-26,27,107,1,15,3
2764,2020-12-18,192,76,2,5,2
2765,2022-05-10,222,228,2,0,12
2766,2021-09-04,263,211,2,0,5
2767,2020-02-01,181,18,3,0,11
2768,2019-10-26,6,43,3,15,12
2769,2019-02-20,139,144,1,10,2
2770,2019-02-19,267,162,2,5,11
2771,2022-06-27,236,86,2,0,11
2772,2022-04-14,27,95,2,0,5
2773,2023-04-13,250,195,1,10,1
2774,2023-03-14,281,171,3,10,4
2775,2020-11-07,79,18,3,15,1
2776,2019-10-19,137,113,1,20,10
2777,2021-03-18,197,24,1,0,7
2778,2019-09-30,156,12,2,0,2
2779,2023-06-26,100,146,1,20,1
2780,2020-06-06,281,110,1,0,8
2781,2020-06-27,84,17,2,15,2
2782,2021-08-17,34,202,3,0,3
2783,2022-10-02,59,127,2,5,12
2784,2020-06-12,191,158,3,10,6
2785,2022-09-23,170,141,3,0,9
2786,2020-07-25,267,40,3,20,9
2787,2023-07-27,126,200,2,0,3
2788,2021-11-08,140,124,2,0,11
2789,2022-04-26,208,250,2,0,2
2790,2020-04-02,76,28,1,20,5
2791,2019-11-10,128,226,3,0,6
2792,2021-04-25,259,139,2,15,11
2793,2020-09-04,291,108,1,0,11
2794,2019-05-16,247,42,2,20,9
2795,2021-04-11,30,238,2,20,1
2796,2019-03-04,213,40,2,0,6
2797,2021-09-23,158,31,2,5,3
2798,2021-05-30,110,151,1,20,1
2799,2023-07-06,125,74,2,0,8
2800,2021-02-10,168,41,1,20,8
2801,2023-06-19,43,26,1,15,12
2802,2021-10-05,277,39,3,0,1
2803,2019-01-05,78,166,1,5,2
2804,2023-09-24,69,9,3,0,7
2805,2022-03-17,183,176,1,0,9
2806,2019-07-24,159,43,3,0,11
2807,2019-01-01,21,22,1,20,8
2808,2023-08-15,88,203,1,5,1
2809,2023-09-10,150,69,1,10,8
2810,2019-05-14,146,213,3,5,10
2811,2022-08-10,134,219,3,20,10
2812,2022-05-27,50,132,3,0,6
2813,2023-10-12,17,73,3,0,1
2814,2021-01-04,243,42,2,10,6
2815,2023-07-11,206,76,2,0,1
2816,2020-05-07,168,171,1,5,3
2817,2019-06-12,80,181,3,0,2
2818,2019-08-09,61,225,1,5,10
2819,2023-04-27,38,39,3,0,7
2820,2023-01-11,297,82,2,5,3
2821,2022-09-30,63,105,3,15,9
2822,2020-03-05,155,187,3,5,4
2823,2021-03-11,187,9,2,0,10
2824,2023-09-19,26,17,2,20,2
2825,2021-08-07,96,100,2,15,6
2826,2019-09-30,166,201,2,20,6
2827,2020-10-06,217,191,3,20,9
2828,2023-11-16,95,223,1,20,2
2829,2019-07-10,129,245,2,5,1
2830,2020-05-06,22,38,3,10,10
2831,2023-01-16,143,127,2,0,3
2832,2021-01-08,5,10,2,15,9
2833,2019-01-06,191,205,2,0,11
2834,2020-03-08,257,198,2,0,3
2835,2021-12-23,259,175,3,5,7
2836,2023-04-26,101,152,1,15,1
2837,2022-01-08,281,117,2,20,7
2838,2019-02-06,146,12,3,5,11
2839,2023-08-26,33,161,2,5,6
2840,2020-10-07,293,235,3,20,3
